ID	CCLE name	Cell line primary name	Gender	Batch	Site Primary	Histology	Hist Subtype1
WATCH_p_NCLE_RNA8_HG-U133_Plus_2_F11_474766	OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCI-M1		8	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia
WATCH_p_NCLE_RNA8_HG-U133_Plus_2_F12_474616	MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MEC-1	M	8	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma
WATCH_p_NCLE_RNA8_HG-U133_Plus_2_G01_474646	SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SIG-M5	M	8	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia
WATCH_p_NCLE_RNA8_HG-U133_Plus_2_G02_474760	SUDHL5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SU-DHL-5	F	8	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	diffuse_large_B_cell_lymphoma
WATCH_p_NCLE_RNA8_HG-U133_Plus_2_G05_474666	BCPAP_THYROID	B-CPAP	F	8	thyroid	carcinoma	papillary_carcinoma
WATCH_p_NCLE_RNA8_HG-U133_Plus_2_G06_474746	639V_URINARY_TRACT	639-V	M	8	urinary_tract	carcinoma	transitional_cell_carcinoma
WATCH_p_NCLE_RNA8_HG-U133_Plus_2_G07_474626	CL11_LARGE_INTESTINE	CL-11		8	large_intestine	carcinoma	adenocarcinoma
WATCH_p_NCLE_RNA8_HG-U133_Plus_2_G09_474750	TT2609C02_THYROID	TT2609-C02	M	8	thyroid	carcinoma	follicular_carcinoma
WATCH_p_NCLE_RNA8_HG-U133_Plus_2_G10_474684	MEC2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MEC-2	M	8	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma
WATCH_p_NCLE_RNA8_HG-U133_Plus_2_G11_474742	CL34_LARGE_INTESTINE	CL-34	F	8	large_intestine	carcinoma	adenocarcinoma
WATCH_p_NCLE_RNA8_HG-U133_Plus_2_G12_474660	RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RCH-ACV	F	8	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	acute_lymphoblastic_B_cell_leukaemia
WATCH_p_NCLE_RNA8_HG-U133_Plus_2_H01_474610	CAL120_BREAST	CAL-120	F	8	breast	carcinoma	NS
WATCH_p_NCLE_RNA8_HG-U133_Plus_2_H02_474606	647V_URINARY_TRACT	647-V	M	8	urinary_tract	carcinoma	transitional_cell_carcinoma
WATCH_p_NCLE_RNA8_HG-U133_Plus_2_H03_474762	RH18_SOFT_TISSUE	RH-18		8	soft_tissue	rhabdomyosarcoma	alveolar
WATCH_p_NCLE_RNA8_HG-U133_Plus_2_H04_474738	MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLM-16	F	8	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia
WATCH_p_NCLE_RNA8_HG-U133_Plus_2_H05_474752	F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	F-36P	M	8	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia
WATCH_p_NCLE_RNA8_HG-U133_Plus_2_H06_474692	EJM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	EJM	F	8	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma
WATCH_p_NCLE_RNA8_HG-U133_Plus_2_H07_474624	WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	WSU-DLCL2	M	8	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	diffuse_large_B_cell_lymphoma
WATCH_p_NCLE_RNA8_HG-U133_Plus_2_H09_474734	JIMT1_BREAST	JIMT-1	F	8	breast	carcinoma	ductal_carcinoma
WATCH_p_NCLE_RNA8_HG-U133_Plus_2_H10_474614	ML1_THYROID	ML-1	F	8	thyroid	carcinoma	follicular_carcinoma
WATCH_p_NCLE_RNA8_HG-U133_Plus_2_H11_474690	AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	AMO-1	F	8	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma
WATCH_p_NCLE_RNA8_HG-U133_Plus_2_H12_474618	MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLP-8	M	8	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_A01_523596	MOLP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLP-2	M	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_A02_523514	SCC25_UPPER_AERODIGESTIVE_TRACT	SCC-25	M	9	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_A03_523476	UT7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	UT-7	M	9	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_A04_523474	MHHNB11_AUTONOMIC_GANGLIA	MHH-NB-11	M	9	autonomic_ganglia	neuroblastoma	NS
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_A05_523512	HCC1806_BREAST	HCC1806	F	9	breast	carcinoma	ductal_carcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_A06_523556	GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	GRANTA-519	F	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	mantle_cell_lymphoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_A07_523562	MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MONO-MAC-6	M	9	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_A08_523516	MKN7_STOMACH	MKN7	M	9	stomach	carcinoma	tubular_adenocarcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_A09_523492	SW1710_URINARY_TRACT	SW-1710	F	9	urinary_tract	carcinoma	transitional_cell_carcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_A10_523630	MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLT-13	F	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	acute_lymphoblastic_T_cell_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_A11_523508	SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SR-786	M	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	anaplastic_large_cell_lymphoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_A12_523608	SCC15_UPPER_AERODIGESTIVE_TRACT	SCC-15	M	9	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_B01_523464	RS5_PLEURA	RS-5	M	9	pleura	mesothelioma	NS
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_B02_523522	NCIH2126_LUNG	NCI-H2126	M	9	lung	carcinoma	adenocarcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_B03_523472	NCIH2141_LUNG	NCI-H2141	M	9	lung	carcinoma	small_cell_carcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_B04_523612	NCIH1385_LUNG	NCI-H1385	F	9	lung	carcinoma	squamous_cell_carcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_B05_523590	HCC827_LUNG	HCC827	F	9	lung	carcinoma	adenocarcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_B06_523544	RD_SOFT_TISSUE	RD	F	9	soft_tissue	rhabdomyosarcoma	embryonal
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_B07_523626	TT_THYROID	TT	F	9	thyroid	carcinoma	medullary_carcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_B08_523640	TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	TF-1	M	9	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_B09_523490	HS172T_URINARY_TRACT	Hs 172.T	M	9	urinary_tract	carcinoma	NS
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_B10_523628	HS834T_SKIN	Hs 834.T	F	9	skin	malignant_melanoma	NS
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_B11_523524	TE125T_SOFT_TISSUE	TE 125.T	F	9	soft_tissue	rhabdomyosarcoma	NS
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_B12_523504	8305C_THYROID	8305C	F	9	thyroid	carcinoma	anaplastic_carcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_C01_523502	UACC812_BREAST	UACC-812	F	9	breast	carcinoma	ductal_carcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_C02_523526	ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ALL-SIL	M	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	acute_lymphoblastic_T_cell_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_C03_523468	KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KASUMI-2	M	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	acute_lymphoblastic_B_cell_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_C04_523598	DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	DND-41	M	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	acute_lymphoblastic_T_cell_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_C05_523542	ME1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ME-1	M	9	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_C06_523488	DM3_PLEURA	DM-3	M	9	pleura	mesothelioma	NS
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_C07_523466	JEKO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JeKo-1	F	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	mantle_cell_lymphoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_C08_523538	JJN3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JJN-3	F	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_C09_523624	NUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NU-DHL-1	M	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	diffuse_large_B_cell_lymphoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_C10_523636	CL14_LARGE_INTESTINE	CL-14	M	9	large_intestine	carcinoma	NS
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_C11_523564	KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KYO-1	M	9	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	blast_phase_chronic_myeloid_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_C12_523572	JL1_PLEURA	JL-1	M	9	pleura	mesothelioma	NS
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_D02_523558	CAL148_BREAST	CAL-148	F	9	breast	carcinoma	ductal_carcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_D03_523506	NALM19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NALM-19	M	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	acute_lymphoblastic_B_cell_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_D05_523614	HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HPB-ALL	M	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	acute_lymphoblastic_T_cell_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_D06_523620	SUPT11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SUP-T11	M	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	peripheral_T_cell_lymphoma_unspecified
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_D07_523580	CL40_LARGE_INTESTINE	CL-40	F	9	large_intestine	carcinoma	NS
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_D08_523486	MDAMB134VI_BREAST	MDA-MB-134-VI	F	9	breast	carcinoma	ductal_carcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_D09_523496	HCC1500_BREAST	HCC1500	F	9	breast	carcinoma	ductal_carcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_D10_523634	HCC1599_BREAST	HCC1599	F	9	breast	carcinoma	ductal_carcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_D12_523594	SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SUP-HD1	M	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	Hodgkin_lymphoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_E01_523498	MOTN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOTN-1	F	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	T_cell_large_granular_lymphocytic_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_E02_523588	OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCI-AML3	M	9	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_E03_523566	SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SU-DHL-10	M	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	diffuse_large_B_cell_lymphoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_E04_523644	SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SU-DHL-4	M	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	diffuse_large_B_cell_lymphoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_E05_523510	RH41_SOFT_TISSUE	RH-41	F	9	soft_tissue	rhabdomyosarcoma	alveolar
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_E06_523460	OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCI-LY-19	F	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	diffuse_large_B_cell_lymphoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_E07_523534	MOLM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLM-6	M	9	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	blast_phase_chronic_myeloid_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_E08_523520	SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SK-MM-2	M	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_E09_523592	KASUMI6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Kasumi-6	M	9	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_E10_523570	HS698T_LARGE_INTESTINE	Hs 698.T	M	9	large_intestine	carcinoma	adenocarcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_E11_523470	UACC893_BREAST	UACC-893	F	9	breast	carcinoma	ductal_carcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_E12_523552	MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Mino	M	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	mantle_cell_lymphoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_F01_523554	CHP126_AUTONOMIC_GANGLIA	CHP-126	F	9	autonomic_ganglia	neuroblastoma	NS
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_F02_523546	COLO680N_OESOPHAGUS	COLO-680N	F	9	oesophagus	carcinoma	squamous_cell_carcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_F03_523616	COLO678_LARGE_INTESTINE	COLO-678	M	9	large_intestine	carcinoma	adenocarcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_F04_523560	LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	LAMA-84	F	9	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	blast_phase_chronic_myeloid_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_F05_523482	CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CML-T1	F	9	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	blast_phase_chronic_myeloid_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_F06_523632	EHEB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	EHEB	F	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_F07_523500	CAL54_KIDNEY	CAL-54	M	9	kidney	carcinoma	renal_cell_carcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_F08_523462	BV173_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	BV-173	M	9	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	blast_phase_chronic_myeloid_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_F09_523480	DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	DOHH-2	M	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	diffuse_large_B_cell_lymphoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_F10_523454	EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	EOL-1	M	9	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_F11_523638	NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NALM-6	M	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	acute_lymphoblastic_B_cell_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_F12_523606	VMCUB1_URINARY_TRACT	VM-CUB1	M	9	urinary_tract	carcinoma	transitional_cell_carcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G01_523518	LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	LP-1	F	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G02_523642	LXF289_LUNG	LXF-289	M	9	lung	carcinoma	adenocarcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G03_523458	MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MONO-MAC-1	M	9	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G04_523576	PL21_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PL-21	M	9	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G05_523494	PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PF-382	F	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	acute_lymphoblastic_T_cell_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G06_523602	NALM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NALM-1	F	9	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	blast_phase_chronic_myeloid_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G07_523548	OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCI-AML2	M	9	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G08_523528	MHHCALL3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MHH-CALL-3	F	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	acute_lymphoblastic_B_cell_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G09_523582	JURLMK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JURL-MK1	M	9	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	blast_phase_chronic_myeloid_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G10_523540	OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCI-AML5	M	9	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G11_523586	KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KE-37	M	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	acute_lymphoblastic_T_cell_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G12_523456	JK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	JK-1	M	9	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	blast_phase_chronic_myeloid_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_H01_523574	RI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RI-1	F	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	B_cell_lymphoma_unspecified
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_H02_523610	KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KARPAS-422		9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	diffuse_large_B_cell_lymphoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_H03_523604	L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	L-540	F	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	Hodgkin_lymphoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_H04_523550	CAL78_BONE	CAL-78	M	9	bone	chondrosarcoma	dedifferentiated
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_H05_523478	HDQP1_BREAST	HDQ-P1	F	9	breast	carcinoma	ductal_carcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_H06_523622	MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MHH-CALL-4	M	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	acute_lymphoblastic_B_cell_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_H07_523536	MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MUTZ-5	M	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	acute_lymphoblastic_B_cell_leukaemia
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_H08_523532	ONCODG1_OVARY	ONCO-DG-1	F	9	ovary	carcinoma	adenocarcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_H10_523618	HDLM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HDLM-2	M	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	Hodgkin_lymphoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_H11_523578	CAL29_URINARY_TRACT	CAL-29	F	9	urinary_tract	carcinoma	transitional_cell_carcinoma
SILOS_p_NCLE_RNA9_HG-U133_Plus_2_H12_523484	KOPN8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KOPN-8	F	9	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	acute_lymphoblastic_B_cell_leukaemia
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_A01_569468	HCC95_LUNG	HCC-95	M	10	lung	carcinoma	squamous_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_A03_569510	253J_URINARY_TRACT	253J		10	urinary_tract	carcinoma	transitional_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_A04_569436	HCC1438_LUNG	HCC-1438	M	10	lung	carcinoma	large_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_A05_569490	253JBV_URINARY_TRACT	253J-BV	U	10	urinary_tract	carcinoma	transitional_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_A06_569534	RPMI7951_SKIN	RPMI-7951	F	10	skin	malignant_melanoma	NS
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_A07_569568	SNU1066_UPPER_AERODIGESTIVE_TRACT	SNU-1066	M	10	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_A08_569424	SNU1041_UPPER_AERODIGESTIVE_TRACT	SNU-1041		10	upper_aerodigestive_tract	carcinoma	NS
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_A09_569560	HCC2108_LUNG	HCC-2108	M	10	lung	carcinoma	adenocarcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_A10_569576	COLO783_SKIN	COLO-783	F	10	skin	malignant_melanoma	NS
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_A12_569494	HCC1359_LUNG	HCC-1359	F	10	lung	carcinoma	large_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_B03_569512	BICR31_UPPER_AERODIGESTIVE_TRACT	BICR 31	M	10	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_B06_569438	COV362_OVARY	COV362	F	10	ovary	carcinoma	NS
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_B07_569472	COLO792_SKIN	COLO 792	M	10	skin	malignant_melanoma	NS
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_B08_569552	COV434_OVARY	COV434	F	10	ovary	sex_cord-stromal_tumour	granulosa_cell_tumour
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_B11_569574	WM983B_SKIN	WM-983B		10	skin	malignant_melanoma	NS
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_B12_569522	HS751T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Hs 751.T		10	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	Hodgkin_lymphoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_C01_569564	LS513_LARGE_INTESTINE	LS513	M	10	large_intestine	carcinoma	adenocarcinoma
CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_C05_569446	NCIH2110_LUNG	NCI-H2110		10	lung	carcinoma	non_small_cell_carcinoma
